word|wordRepr|freq
führer|fuhrer|156.512081960568
gaffe|gaffe|322.2451260817877
gagnant|gagnant|100.8772968534877
gagne|gagne|401.846587836234
gagner|gagner|864.492550584837
gagné|gagne|727.6143564523526
gai|gai|183.090883673166
gaie|gaie|105.766383499728
gaiement|gaiement|102.983801278445
gaieté|gaiete|163.737701423568
galerie|galerie|191.303145481177
gamin|gamin|525.006338532517
gamine|gamine|139.0324069713932
gamins|gamins|182.6015808789807
gant|gant|97.9589678412679
gants|gants|237.003134673133
garage|garage|256.188821603457
garantie|garantie|101.6278911077645
garce|garce|151.884810644618
gardait|gardait|229.036702168769
garde|garde|1637.6681683963561
garder|garder|1052.23338187437
gardes|gardes|345.2382667274781
gardez|gardez|244.341012680323
gardien|gardien|271.8148889106508
gardiens|gardiens|125.7258456498729
gardé|garde|353.7846320101939
gare|gare|781.443147868811
gars|gars|1920.58579234284
garçon|garcon|2061.55619535929
garçons|garcons|761.112030605689
gauche|gauche|1859.691679716152
gay|gay|123.1100689679413
gaz|gaz|357.018996861587
gendarme|gendarme|118.859534620784
gendarmes|gendarmes|195.740596201955
genou|genou|193.898613944919
genoux|genoux|805.08783886242
genre|genre|2059.98219483612
gens|gens|5515.79997786932
gentil|gentil|991.8308793033095
gentille|gentille|328.596731973565
gentillesse|gentillesse|121.925108349314
gentils|gentils|133.3999978300781
gentiment|gentiment|181.471715663957
geste|geste|1114.55215430231
gestes|gestes|593.640122262145
gigantesque|gigantesque|107.849853663789
gilet|gilet|103.356732989936
glace|glace|758.6186516413359
glaces|glaces|130.4232728220771
glacé|glace|177.0388106596744
glacée|glacee|142.5115096427173
glissa|glissa|171.812697112103
glissait|glissait|158.577772565226
glissant|glissant|104.8945091526179
glisse|glisse|243.7896692096104
glisser|glisser|386.929899259224
glissé|glisse|174.039236505576
gloire|gloire|457.160428094001
go|go|99.211377478518
golf|golf|116.619249783327
gorge|gorge|619.7316190331917
gorgée|gorgee|109.70563204408145
gosse|gosse|533.503411521564
gosses|gosses|410.464385573719
goutte|goutte|282.3802057013861
gouttes|gouttes|236.1100457389162
gouvernement|gouvernement|984.920097504054
gouverneur|gouverneur|204.995879293049
goût|gout|961.354060045144
goûter|gouter|212.4229447761677
goûts|gouts|134.147125582454
grain|grain|191.956361862284
graisse|graisse|147.8309408070114
grand|grand|5733.737879361918
grand-chose|grandchose|351.824446727554
grand-mère|grandmere|901.13284891661
grand-père|grandpere|935.390399205181
grande|grande|3315.161588721371
grandes|grandes|958.5975891519851
grandeur|grandeur|187.460349236001
grandi|grandi|239.279872729192
grandir|grandir|134.759189387861
grands|grands|1606.928295619538
grange|grange|261.255011936208
gras|gras|240.60878440790572
gratuit|gratuit|98.7595756433324
grave|grave|1196.2230073545954
gravement|gravement|143.411461696389
graves|graves|152.95680373405847
gravité|gravite|137.05768510630168
grec|grec|211.23071239833791
grecs|grecs|111.159641342051
grenier|grenier|156.756985690222
griffes|griffes|102.66924635766065
grille|grille|307.272428796303
grimace|grimace|144.18251087350342
grimper|grimper|118.16971138047327
gris|gris|700.639686395528
grise|grise|327.78504182182843
grises|grises|101.40398537622156
gros|gros|2489.0584204147053
grosse|grosse|918.4102029909453
grosses|grosses|383.51896686064146
grotte|grotte|147.012399804943
grouille|grouille|111.643338410221
groupe|groupe|976.1654161458122
groupes|groupes|278.721446146521
grâce|grace|1357.2526430148348
grève|greve|203.1056647518644
gré|gre|216.059583375007
guerre|guerre|3026.21711965607
guerres|guerres|135.952852004808
guerriers|guerriers|102.3284141990275
gueule|gueule|1252.8071904496203
gueules|gueules|98.62503556656296
guide|guide|222.3301292397031
guise|guise|147.290328661449
guitare|guitare|133.644045870087
guère|guere|699.503289880497
guéri|gueri|103.619805713666
guérir|guerir|160.432082296251
gâcher|gacher|136.155913378841
gâché|gache|100.641446146674
gâteau|gateau|309.477580756991
gâteaux|gateaux|170.640989541458
géant|geant|207.5121074034995
génial|genial|667.867572780152
géniale|geniale|105.52580196162
génie|genie|450.533619388426
général|general|2306.831004102416
générale|generale|261.76717614561153
généralement|generalement|135.365099058812
génération|generation|188.720937001371
générations|generations|131.016107623889
généraux|generaux|137.8659156920904
généreux|genereux|167.885425017217
gérer|gerer|98.0013778104068
gêne|gene|401.62374211421104
gêné|gene|186.1035134913277
ha|ha|180.0141054285595
habile|habile|102.608883983441
habille|habille|137.035225394877
habiller|habiller|177.811321550102
habillé|habille|172.5380672020977
habillée|habillee|116.70770906918261
habit|habit|106.601076438163
habitait|habitait|218.975224754671
habitants|habitants|220.642254818432
habite|habite|451.339136200629
habiter|habiter|144.094606932043
habits|habits|196.174815861658
habitude|habitude|1197.70636562448
habitudes|habitudes|188.96947314265
habituel|habituel|110.807924217667
habituelle|habituelle|101.981593815661
habituer|habituer|100.003085898344
habitué|habitue|142.8897083248234
hache|hache|114.83633409691969
haine|haine|443.843537151126
hais|hais|220.444472684135
haleine|haleine|161.02185923591
hall|hall|194.872188356746
halte|halte|181.13143884972
hanches|hanches|154.812026769955
hangar|hangar|100.960897808476
haricots|haricots|107.989271276501
harmonie|harmonie|120.478887744792
hasard|hasard|910.10327708335
haussa|haussa|188.582949627776
haut|haut|2157.1892550172342
haute|haute|686.713450753998
hautes|hautes|241.8733433403
hauteur|hauteur|462.260499243249
hauts|hauts|226.9875022558776
hein|hein|2893.6548555491
herbe|herbe|623.411076240918
herbes|herbes|216.990913727418
heu|heu|230.449220135639
heure|heure|4696.60234840473
heures|heures|4272.25716514936
heureuse|heureuse|807.6461696608067
heureusement|heureusement|500.2596818516
heureux|heureux|1621.4559250869297
hier|hier|1740.27361041614
hippo|hippo|251.861217601319
histoire|histoire|3226.87838352009
histoires|histoires|724.340793134575
historique|historique|126.2244180558948
hiver|hiver|733.243070233649
ho|ho|136.444912315897
hommage|hommage|134.071536845862
homme|homme|8968.90070293715
hommes|hommes|4878.73212117837
honneur|honneur|1178.35443383236
honnête|honnete|350.844545335593
honnêtes|honnetes|100.711972232525
honte|honte|1021.36228721525
honteux|honteux|110.87880132804
hop|hop|223.818964133238
horizon|horizon|377.25075760398
horloge|horloge|128.202906768137
horreur|horreur|555.039970467179
horrible|horrible|428.535114101067
hors|hors|902.319278184504
hostile|hostile|119.492276873978
huile|huile|311.6850447874708
huit|huit|883.188150518464
hum|hum|216.213869389617
humain|humain|571.4661409113132
humaine|humaine|449.1688098355059
humaines|humaines|119.39762504351407
humains|humains|326.36004807353504
humanité|humanite|258.109859098986
humble|humble|123.507835409042
humeur|humeur|451.931773618522
humide|humide|254.68350295411
humides|humides|98.8949906148227
humidité|humidite|103.863483524078
humour|humour|186.626747781282
hurlant|hurlant|100.5172741014107
hurle|hurle|145.784301027103
hurler|hurler|151.500438622979
hypothèse|hypothese|111.820812326329
hâte|hate|376.0656049346
hé|he|1753.07457563563
hélas|helas|327.81823285840295
héritage|heritage|128.148162389055
héros|heros|603.568750170905
hérétiques|heretiques|107.53203656097719
hésita|hesita|199.48494229532
hésitation|hesitation|120.866860703857
hésite|hesite|146.928467030507
hésiter|hesiter|114.279959449663
hôpital|hopital|970.754588397128
hôte|hote|133.17683255773
hôtel|hotel|1380.58823117307
hôtels|hotels|121.103451869865
i|i|723.1761460673056
ï|i|158.375444714434
ici|ici|15939.269247503447
identifier|identifier|137.292105573999
identité|identite|304.839054245693
idiot|idiot|770.608794667856
idiote|idiote|253.46047909613299
idiots|idiots|144.3469605997449
idéal|ideal|236.51872861996497
idée|idee|3140.24605111303
idées|idees|805.349666461832
ignorais|ignorais|194.85786836329
ignorait|ignorait|171.661149409322
ignorance|ignorance|125.520613577529
ignore|ignore|548.873690133351
ignorer|ignorer|164.300268615433
il|il|159521.69204381292
illusion|illusion|227.326348830998
illusions|illusions|137.341436277818
ils|ils|32323.3297838994
image|image|947.3477160915548
images|images|550.202014993472
imaginaire|imaginaire|111.7211170501995
imaginais|imaginais|171.743096600245
imaginait|imaginait|161.338565649931
imagination|imagination|400.27707008117
imagine|imagine|719.418751245831
imaginer|imaginer|556.084051759782
imagines|imagines|161.503200490971
imaginez|imaginez|186.372944669388
imaginé|imagine|174.05264319416
imbécile|imbecile|468.08001520615096
imbéciles|imbeciles|132.0505997543303
imiter|imiter|104.102430503195
immense|immense|564.409607583258
immenses|immenses|139.429598863023
immeuble|immeuble|423.413950531118
immeubles|immeubles|131.88724151180492
immobile|immobile|515.60671654945
immobiles|immobiles|165.705675399656
immobilité|immobilite|121.953390375749
immédiat|immediat|106.4932030339141
immédiatement|immediatement|543.918961873156
impatience|impatience|223.027039124417
importait|importait|98.2098597956562
importance|importance|729.310901397746
important|important|1233.5229434701987
importante|importante|294.701247635808
importantes|importantes|125.256091409607
importants|importants|120.52383864183811
importe|importe|2212.31407648463
impose|impose|108.023356412872
imposer|imposer|146.505668475876
impossible|impossible|1414.432596607415
impression|impression|1287.18184001096
impressionnant|impressionnant|103.96955645961306
impuissance|impuissance|102.871235453052
in|in|323.566261336176
incapable|incapable|327.6153373940939
incendie|incendie|205.2999002726048
incident|incident|224.4505956976407
inconnu|inconnu|400.358110903175
inconnue|inconnue|202.3547194730661
inconnus|inconnus|149.4164131145224
incroyable|incroyable|621.362641325464
index|index|189.488723996458
indice|indice|98.7492460219768
indifférence|indifference|228.126050264145
indifférent|indifferent|120.72254635012851
indigne|indigne|106.8922268684548
indique|indique|133.696619550859
indispensable|indispensable|142.03124066629758
individu|individu|156.701871081543
individus|individus|100.010893796866
indulgence|indulgence|97.8896868797348
industrie|industrie|109.826541907317
indépendance|independance|184.954099722384
infini|infini|173.3776760866254
infiniment|infiniment|152.098910625004
infirmière|infirmiere|275.284772649411
influence|influence|188.53202277511642
information|information|220.488146982667
informations|informations|327.911416039599
informer|informer|104.412624822283
infos|infos|106.07731827801
ingénieur|ingenieur|154.186198315488
initiative|initiative|118.153744558906
injuste|injuste|161.074969056002
innocence|innocence|165.79344490559
innocent|innocent|266.931643784496
innocente|innocente|109.85515575319974
innocents|innocents|144.2758983745734
innombrables|innombrables|156.307539668146
inquiet|inquiet|241.16319267672532
inquiète|inquiete|901.755100971892
inquiéter|inquieter|221.85099015715
inquiétez|inquietez|234.913873668258
inquiétude|inquietude|271.482573635538
inscription|inscription|98.7563134613053
inscrire|inscrire|97.1688747753576
inscrit|inscrit|123.87514912539646
insectes|insectes|126.082459515275
insiste|insiste|175.966243020763
insisté|insiste|96.672843297244
insolite|insolite|98.8661724490667
inspecteur|inspecteur|439.532294738396
inspiration|inspiration|132.709083106052
installe|installe|157.946306910547
installer|installer|288.138791676551
installé|installe|244.120356861686
installée|installee|104.382881082534
instant|instant|2645.3898884435453
instants|instants|378.9041958643582
instinct|instinct|248.351311180726
instituteur|instituteur|112.306329068288
instruction|instruction|126.082274400476
instructions|instructions|162.862206933956
instrument|instrument|198.728040265985
instruments|instruments|123.665205426834
insulte|insulte|117.82867490196719
insupportable|insupportable|182.335245973224
intact|intact|98.1999004038977
intelligence|intelligence|298.908970310033
intelligent|intelligent|281.654867085588
intelligente|intelligente|142.252420355134
intense|intense|150.610445961066
intention|intention|515.919649180366
intentions|intentions|142.17592524962433
interdit|interdit|464.8987793799234
interminable|interminable|135.380325421185
interminables|interminables|98.7294616739863
international|international|101.57531742699324
interne|interne|111.92671935214061
interroge|interroge|113.771242537084
interroger|interroger|191.07526858261
interrompit|interrompit|110.164111883923
interrompre|interrompre|134.179225135313
intervenir|intervenir|128.439332024421
intervention|intervention|140.632901321403
intime|intime|197.2867164024802
intimes|intimes|109.398495587147
intimité|intimite|188.893699291259
intuition|intuition|101.249692425658
intéressait|interessait|163.693267460767
intéressant|interessant|459.4598616555562
intéressante|interessante|112.00520004116248
intéresse|interesse|602.661730677904
intéresser|interesser|195.544448626649
intéressé|interesse|143.6453076146153
intérieur|interieur|1355.33684101572
intérieure|interieure|165.149817686644
intérêt|interet|761.133060077998
intérêts|interets|218.595595833448
inutile|inutile|691.6302886205215
inutiles|inutiles|147.39274998028458
invente|invente|98.0871302586311
inventer|inventer|157.941059145007
invention|invention|102.58822474073
inventé|invente|226.207029826325
inverse|inverse|152.99613663596892
invisible|invisible|294.7383975702857
invisibles|invisibles|111.06500871666303
invitation|invitation|162.628507720378
invite|invite|250.26346156313718
inviter|inviter|201.613228920902
invité|invite|349.9284413455548
invitée|invitee|134.33967222033283
invités|invites|308.8336025135246
inévitable|inevitable|111.58205046201
ira|ira|972.8277604140306
irai|irai|548.193456055202
irais|irais|176.452129992319
irait|irait|266.017359468247
iras|iras|174.229593240068
irez|irez|108.365094940422
ironie|ironie|163.205228995974
irons|irons|135.659901105803
irrésistible|irresistible|99.2759153396353
issue|issue|200.7801321313069
italien|italien|281.577797430607
italienne|italienne|142.9105334772579
italiens|italiens|164.1035656957308
ivre|ivre|210.517114437937
ivresse|ivresse|113.901760767557
